@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute BRENT_OIL_Now numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute SET_Now numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-7-2, -2.36, 0.059, 0.006, 0.055, 0.037000000000000005, 0.022, 0.0027, 10.09, 8.97, 7.48, 78.09, 85.9, 56.56, -0.1085, -0.0005, -2.59, -1.67, 1702.38, 1048.64, 384.99, 266.37, 176.19, 164.8, 69.59, 34.77, -1.58, 44.61, 10.91, -0.37, 0.091, 0.091, 0.091, 0.091, 129.75, 127.2, 63.7, 33.12, 30.65, 16.83, 0.16399999999999998, 0.145, 0.016, 85.56, 48.55, 79.39, 77.41, -2.11, -1.55, 0.044, 0.044, 0.044, 0.044, 0.059, 0.059, 0.059, 0.059, 2.01, -0.0172, -0.0022, -0.0069, 0.102, 0.102, 0.102, 0.102, 1751.0, 1085.0, 1420.0, 7.27, 1.0, 561.89, 519.06, 280.36, 80.01, 64.48, 73.96, 277.83, 254.14, 154.36, 7.1, 5.25, 3.0, 39.53, 23.05, 26.35, 6.07, 6.44, 0.0103, 0.0014, 22.6, 22.2, 24.8, 24.9, 10.33, -0.74, 380.5, 377.7, 279.0, 0.0197, 883.07, 830.65, 560.82, 68.01, -0.527, 0.0139, 0.0074, 0.0009, -16.7, -0.38, -12.15, 10.215, 4.76, 11.665, 171.86, 236.98, 204.92, 213.68, -0.2704, 0.0014, -0.2118, 0.79, 0.36, -0.07, 1.3330000000000002, 16.5, 81.58, 72.14, 44.16
2012-7-3, 16.17, 0.0, 0.008, -0.046, 0.038, -0.0074, 0.0133, 2.96, 2.76, 4.61, 69.49, 20.99, 78.09, 0.024, -0.032, 0.56, -0.07, 338.16, 399.21, 1304.52, 79.8, 104.12, 128.81, 6.83, 12.99, 63.5, 15.22, 16.13, 43.01, -0.039, -0.039, -0.039, -0.039, -0.3, 15.9, 74.35, 3.35, 4.18, 25.58, -0.025, -0.013, 0.118, 16.18, 35.97, 16.1, 30.11, 0.32, -0.05, -0.098, -0.098, -0.098, -0.098, -0.056, -0.056, -0.056, -0.056, 0.42, 0.0003, -0.0139, -0.0006, -0.094, -0.094, -0.094, -0.094, 313.0, 310.0, 185.0, -1.21, 3.82, -90.63, 158.78, 321.11, 42.55, 39.64, 50.11, -8.7, 21.73, 190.95, 4.2, 4.35, 8.5, 5.8, 11.56, 20.83, 3.77, -0.46, 0.0033, 0.0126, 9.45, 9.0, 5.94, 6.6, 8.3, 16.45, 21.8, 76.2, 164.4, -0.0013, 34.42, 237.14, 483.28, 35.96, -0.24, 0.0014, 0.0009, 0.0146, 2.57, -11.9, -0.45, 10.215, 4.76, 11.665, 126.095, 53.065, 127.855, 56.365, 0.0871, -0.1854, 0.0035, 16.63, -0.31, 0.15, -0.112, 16.62, 26.5, 30.39, 47.6
2012-7-4, 6.63, 0.004, -0.036000000000000004, 0.008, -0.049, 0.0021, -0.0008, 4.07, 3.77, 4.33, 47.09, 48.36, 64.9, -0.086, 0.006, -1.77, -1.07, 1087.53, 1474.46, 742.73, 82.13, 57.81, 114.84, 51.09, 44.16, 16.19, 34.71, 34.44, 19.07, 0.068, 0.068, 0.068, 0.068, 9.35, 14.85, 2.6, 8.51, 8.46, 7.83, 0.069, 0.057, 0.014, 24.85, 12.4, 24.85, 22.69, -1.285, -0.88, -0.066, -0.066, -0.066, -0.066, 0.041, 0.041, 0.041, 0.041, -8.51, -0.0047, -0.0031, -0.0038, 0.006, 0.006, 0.006, 0.006, 1150.0, 1530.0, 820.0, 3.91, 1.23, 325.79, 143.03, 127.94, 84.67, 80.07, 55.08, 72.43, 44.08, 49.8, 5.8, 6.8, 2.3, 15.3, 9.54, 7.54, -7.28, 3.34, 0.0, -0.0016, 10.55, 5.8, 10.76, 11.0, -13.97, -6.3, 95.5, 41.1, 85.3, -0.0008, 185.62, 4.98, 128.68, 58.35, 0.132, 0.0007, 0.0013, 0.0019, -10.41, -1.35, -6.99, 1.1, -1.77, -0.28, 126.095, 53.065, 127.855, 56.365, -0.1925, -0.001, -0.0864, 9.33, 0.34, 0.11, 0.775, 23.63, 13.11, 9.48, 31.37
2012-7-5, 1.04, -0.029, 0.031, -0.005, 0.02, -0.0084, -0.0052, 0.49, 0.84, 1.7, -3.26, 10.85, 33.68, 0.086, -0.034, 0.77, 0.04, 296.5, 93.89, 781.88, -13.41, -4.35, 20.12, -0.22, 2.31, 37.52, 6.86, 5.73, 23.28, -0.042, -0.042, -0.042, -0.042, 14.6, 0.65, 7.35, -3.22, -0.48, -0.255, -0.023, -0.0085, 0.004, 0.02, 9.78, 5.93, 4.95, 0.52, -0.03, -0.006, -0.006, -0.006, -0.006, -0.0145, -0.0145, -0.0145, -0.0145, -3.35, 0.001, -0.0029, 0.0001, -0.047, -0.047, -0.047, -0.047, 266.0, 85.0, 745.0, -0.22, 1.585, -81.28, -40.49, 235.61, 7.23, 9.52, 37.54, -23.575, 7.55, 3.48, -0.425, 2.525, 1.725, -1.74, 2.16, 3.74, 3.62, -0.91, 0.0023, 0.0034, -0.53, 5.5, 1.15, 3.0, -1.39, -2.52, -51.0, -16.8, -6.0, -0.0093, -113.21, -10.82, -39.02, 26.03, -0.097, 0.0005, 0.0001, 0.001, 4.01, -6.82, -0.86, -0.27, 1.0, 1.28, 65.12, 113.76, 50.83, 233.29, 0.0493, -0.1515, 0.0097, -3.92, 0.0, 0.16, -0.108, 14.435, -3.51, -0.74, -1.27
2012-7-6, -17.29, 0.009000000000000001, -0.031, 0.01, -0.014, -0.013, -0.0144, -1.86, 1.04, -1.59, 8.16, 27.6, -7.25, -0.093, 0.006999999999999999, -0.81, -0.13, 302.24, 620.9, 342.79, -29.24, 68.0, -49.59, -20.14, 4.76, -12.89, -8.55, 11.95, 4.45, -0.065, -0.065, -0.065, -0.065, 24.75, 16.0, 15.55, -3.22, -0.48, -0.255, -0.023, -0.0085, 0.004, 0.02, 9.78, 5.93, 4.95, -0.48, 0.0, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.0145, -0.0145, -0.0145, -0.0145, -17.3, 0.0009, 0.0016, -0.002, -0.063, -0.063, -0.063, -0.063, 347.0, 615.0, 175.0, -0.22, 1.585, -312.74, -109.17, -373.25, 1.01, 33.12, 10.95, -23.575, 7.55, 3.48, -0.425, 2.525, 1.725, -2.55, 6.06, -2.34, -2.09, 0.93, -0.0002, 0.0003, -0.53, 5.5, 1.15, 3.0, 0.52, -2.39, -214.3, -21.9, -204.0, -0.0069, -292.46, -17.6, -402.81, -6.08, 0.28800000000000003, -0.0006, 0.0011, -0.0018, -3.69, 0.57, 0.85, 4.53, 8.18, 1.1, -96.84, 38.25, -41.35, -12.94, -0.0541, 0.0051, -0.0452, 7.65, 0.05, -0.02, -0.4970000000000001, 14.435, -20.85, 3.54, -17.55
2012-7-9, -22.07, -0.032, 0.011, -0.035, -0.028, -0.0105, -0.0103, -3.13, -2.83, -1.18, -30.0, -32.39, -15.01, -0.003, -0.054000000000000006, 0.82, 0.06, -985.01, -567.0, -860.96, -125.45, -108.07, -68.08, -30.36, -23.27, -28.09, -21.48, -17.44, -22.05, -0.063, -0.063, -0.063, -0.063, -10.35, -6.45, -1.1, -12.9, -6.76, -14.99, -0.083, -0.038, -0.066, -38.79, -15.17, -30.44, -36.93, 0.895, 0.1, -0.14800000000000002, -0.14800000000000002, -0.14800000000000002, -0.14800000000000002, -0.05, -0.05, -0.05, -0.05, -2.38, 0.0053, 0.0048, 0.004, -0.07, -0.07, -0.07, -0.07, -1172.0, -615.0, -725.0, -2.77, -2.48, -209.04, -343.11, -126.66, -18.65, -13.98, -3.17, -124.2, -71.9, -149.25, -3.35, -5.05, -1.1, -12.0, -12.86, -4.15, -1.89, -2.51, -0.0016, -0.0015, -10.29, -8.4, -10.2, -8.2, 0.95, 2.56, -215.3, -259.6, -185.5, -0.0036, -356.67, -400.86, -128.19, -14.64, 0.341, -0.0056, -0.0027, -0.0056, 6.75, 1.52, 0.05, -3.875, -6.665, -2.55, -157.07, -151.81, -143.98, -170.14, 0.1257, 0.071, 0.0333, -1.72, -0.22, -0.06, -0.7490000000000001, -20.87, -31.38, -25.62, -21.27
2012-7-10, -6.68, -0.026, -0.036000000000000004, -0.026, -0.014, 0.0031, -0.0004, -1.44, -3.26, -1.98, -35.3, -25.31, -36.76, 0.069, -0.006, 0.22, 0.69, -844.115, -393.945, -649.745, -22.54, -113.01, -32.15, -5.21, -32.38, -10.83, 0.34, -17.78, -2.7, -0.011, -0.011, -0.011, -0.011, -41.8, -26.6, -30.0, -2.22, -12.22, -1.38, 0.021, -0.061, -0.002, -5.56, -20.71, -14.51, -2.33, 0.315, 0.92, 0.046, 0.046, 0.046, 0.046, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.71, -0.0003, 0.0014, 0.0042, -0.017, -0.017, -0.017, -0.017, -888.5, -407.5, -680.0, 1.54, -0.02, 131.61, -86.92, -130.54, -22.89, -32.26, -23.71, -36.18, -117.38, -16.42, 5.85, 1.35, -0.25, -3.43, -9.58, -5.33, 2.5, 2.13, -0.0036, -0.0036, -2.34, -4.53, -3.66, -2.55, 0.11, 3.06, -50.6, -135.5, -115.1, 0.0038, 80.58, -195.13, -130.6, -70.15, 0.183, -0.0011, -0.006, -0.0027, 2.62, 4.88, 7.75, -3.875, -6.665, -2.55, -25.29, -68.11, -58.38, -81.73, 0.049, 0.0567, 0.128, -13.13, -0.09, -0.07, 0.522, 10.62, -17.19, -24.98, -17.41
2012-7-11, -3.06, -0.01, -0.013, -0.014, -0.003, -0.0067, -0.0021, 4.01, 3.85, 1.69, 36.74, 18.91, 11.58, -0.0575, 0.0045, -0.32, 0.01, -844.115, -393.945, -649.745, 50.76, 70.62, -26.07, 10.45, 17.42, -3.37, 7.96, 10.45, -3.76, 0.003, 0.003, 0.003, 0.003, 70.2, 47.95, 26.8, -10.99, 6.67, -10.38, -0.033, -0.004, -0.019, -29.44, 10.86, 10.48, -27.62, -0.375, -0.11, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.011, -0.011, -0.011, -0.011, -1.7, 0.0034, 0.001, -0.0015, 0.008, 0.008, 0.008, 0.008, -888.5, -407.5, -680.0, -2.08, -0.35, 86.33, 224.92, 238.65, 30.42, 16.77, -1.07, -83.17, 58.27, -79.66, 2.0, 0.95, 4.15, 7.65, 6.82, -1.8, -5.42, -2.35, -0.0025, -0.0011, -9.63, -0.88, 3.65, -8.84, -1.76, -3.42, 38.6, 26.5, 26.6, -0.0012, 55.62, 210.79, 117.73, 24.63, -0.231, -0.0032, 0.0, 0.0007, -3.02, -0.65, -1.05, 3.34, 3.83, 0.01, -122.45, -16.05, 14.23, -105.27, -0.0136, 0.0394, 0.0307, 17.47, -0.14, -0.23, -0.56, 4.75, 22.49, 9.71, -2.86
2012-7-12, -41.0, 0.027000000000000003, -0.006999999999999999, 0.01, -0.006, -0.0013, -0.0022, 0.14, -0.3, 1.09, 0.41, -14.01, 3.31, 0.028, -0.005, 0.07, -0.04, -136.68, -1452.72, -434.99, 15.52, 5.13, 49.78, -7.09, -16.6, 3.6, -17.43, -10.98, -5.23, -0.019, -0.019, -0.019, -0.019, -39.05, -12.1, 15.7, -0.02, -16.54, -3.02, 0.05, 0.016, 0.008, -14.35, -46.58, -47.96, -24.89, 0.11, 0.0, -0.08, -0.08, -0.08, -0.08, 0.013, 0.013, 0.013, 0.013, -1.38, -0.0029, -0.0001, 0.0005, -0.046, -0.046, -0.046, -0.046, -146.0, -1480.0, -445.0, 1.9, 0.36, 172.21, 90.63, -17.74, -16.45, -13.05, 4.28, -48.59, -168.32, -72.58, -1.05, 8.3, 2.55, -1.97, -2.89, 2.27, 7.82, 2.26, 0.0022, -0.0004, -2.91, -9.63, -13.11, -4.35, 0.07, 0.84, 79.0, 17.5, 40.8, -0.0013, -6.85, -181.25, 12.17, 9.45, -0.19, 0.004, 0.0011, 0.0002, 0.85, 1.5, -0.07, -3.96, -5.0, -0.78, 32.42, -147.18, -145.04, 29.07, -0.0451, 0.0165, -0.0407, 4.25, 0.31, -0.07, 0.14400000000000002, 6.88, -0.48, -1.75, 15.76
2012-7-13, 27.5, -0.047, 0.003, -0.015, -0.016, -0.0041, -0.0046, -1.13, -0.81, -0.56, -56.23, -10.17, -36.76, 0.106, 0.095, 1.99, 0.06, -148.27, -519.71, -743.66, -34.5, -48.31, -32.63, -15.69, -4.64, -13.34, -10.85, -15.95, -17.62, -0.034, -0.034, -0.034, -0.034, -71.05, -74.7, -82.55, -6.69, -3.71, -7.84, -0.031, -0.019, -0.005, -21.79, -31.69, -29.19, -28.81, 1.695, 0.08, -0.085, -0.085, -0.085, -0.085, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, 1.71, -0.0008, 0.002, 0.0004, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, -182.0, -555.0, -710.0, 0.27, 0.2, 46.61, -2.31, -99.95, -27.18, -23.33, -40.84, -31.26, -31.33, -42.08, -1.55, -8.2, -4.55, -12.4, -8.09, -9.69, 0.18, 0.84, -0.0092, -0.0065, -2.64, -2.93, -5.2, -9.82, 5.92, 1.21, -175.8, -74.4, -78.2, -0.0078, -277.6, -107.2, -231.47, -35.01, -0.07, -0.008, -0.002, -0.006999999999999999, 13.63, 10.85, 0.52, -7.83, -6.93, -6.08, -119.17, -22.82, -34.45, -122.1, 0.2549, 0.1441, 0.009000000000000001, -15.54, -0.45, 0.05, 0.141, 16.12, -18.42, -5.29, -16.09
2012-7-16, 4.9, 0.004, -0.032, -0.017, -0.005, 0.0054, -0.0006, 3.18, 2.32, 1.63, 57.88, 11.14, 19.41, -0.073, -0.011, -1.19, 0.83, 909.64, 811.74, 931.25, 137.75, 108.88, 69.32, 28.52, 12.18, 10.23, 22.2, 11.61, 15.19, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, -8.0, 5.4, -0.85, 22.02, 16.41, 9.4, 0.08900000000000001, 0.073, 0.056, 42.28, 6.98, 36.96, 35.67, -0.845, 0.86, -0.005, -0.005, -0.005, -0.005, 0.013, 0.013, 0.013, 0.013, 2.39, -0.0043, -0.0047, -0.0049, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 1045.0, 825.0, 1260.0, 1.02, 1.37, 230.06, 298.79, 397.73, 34.24, 15.76, 33.27, 203.82, 154.09, 80.79, 3.3, 2.1, 5.1, 17.22, 12.04, 7.46, 4.54, 1.33, 0.0081, 0.0012, 11.37, -2.62, 9.86, 11.07, -3.11, 2.25, 34.5, -67.8, -37.5, 0.015, 130.86, -50.79, -27.84, 35.55, 0.085, 0.0063, -0.0013, 0.0027, -6.57, -1.3, 6.9, -5.435, -7.02, -10.675, 89.06, -3.32, -1.44, 84.53, -0.0701, -0.0248, 0.1652, 17.16, -0.08, -0.09, 0.208, 1.13, 22.44, 0.04, 7.09
2012-7-17, 4.17, -0.021, 0.006, -0.015, -0.026, 0.0021, 0.0013, 1.38, 1.22, 2.39, -3.7, -5.02, 32.63, -0.023, -0.075, -0.28, -0.29, -928.71, -9.26, -204.52, 8.62, 19.96, 75.09, 5.33, 6.17, 23.11, 5.53, 5.62, 18.68, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -30.0, -20.3, -26.4, -3.14, -0.44, 13.7, -0.02, -0.002, 0.03, -11.53, 28.97, -3.08, 14.62, -0.225, -0.27, -0.073, -0.073, -0.073, -0.073, -0.02, -0.02, -0.02, -0.02, -0.97, 0.0005, -0.0027, 0.0005, -0.043, -0.043, -0.043, -0.043, -992.0, -70.0, -615.0, 1.33, 0.83, 412.33, 351.12, 195.13, 13.8, 16.4, 24.16, -49.88, -5.15, 117.01, -1.9, 2.55, -3.55, 6.86, 3.98, 12.62, -0.09, 1.15, 0.001, 0.0064, -4.33, 11.37, -1.36, 4.44, -0.32, -1.77, -132.5, -28.3, -78.2, 0.0061, -49.87, -3.48, 77.2, 27.8, 0.069, 0.002, 0.0022, 0.0043, -1.88, -6.2, -2.0, -5.435, -7.02, -10.675, 6.65, 41.03, 16.63, 16.34, 0.0414, -0.0011, 0.0054, 3.96, -0.36, -0.4, -0.047, 49.5, 5.96, 5.33, 13.13
2012-7-18, -27.05, 0.026, -0.016, 0.015, 0.015, 0.0021, 0.0014, -0.68, 1.07, 0.57, -33.34, 5.87, -19.69, 0.005, -0.024, 0.05, -0.53, 507.67, -380.97, -97.31, 11.92, 33.75, 31.71, 7.98, 24.73, 10.74, 8.14, 18.28, 8.34, 0.006, 0.006, 0.006, 0.006, -4.4, -10.15, -8.75, 10.03, 8.1, -3.44, -0.028, 0.006, -0.038, 13.1, 8.43, 6.41, -16.36, -0.1, -0.47, -0.077, -0.077, -0.077, -0.077, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -2.2, -0.0031, -0.0005, -0.0012, 0.014, 0.014, 0.014, 0.014, 573.0, -355.0, -115.0, 0.79, 1.0, 362.22, 362.9, 479.35, 6.73, 24.33, 15.7, 78.33, 49.65, -44.95, -1.8, -4.65, 0.1, -13.36, 3.4, -7.19, 7.07, 0.45, 0.0047, 0.0018, 2.79, -3.73, 1.42, -3.78, 3.51, 0.09, 26.1, -16.6, 44.6, 0.0019, -128.08, 61.98, -47.53, 33.2, 0.056, -0.0001, 0.0017, -0.0001, -0.75, -3.0, -3.6, 3.61, 5.14, 3.93, 50.01, 41.91, 29.83, 11.91, -0.0471, -0.0328, -0.0297, 9.96, 0.21, 0.1, -0.005, -12.38, 3.55, 10.82, 12.41
2012-7-19, 28.05, -0.024, 0.022, -0.01, -0.009000000000000001, -0.001, 0.0028, 3.86, 1.83, 1.25, 56.68, 11.82, 3.35, -0.044, -0.003, -0.49, -0.59, 673.66, 550.22, 432.96, 106.78, 79.85, 35.97, 8.63, -2.87, 7.98, -3.88, -5.75, 2.47, -0.029, -0.029, -0.029, -0.029, 23.45, -13.85, -12.65, 9.11, 9.9, 13.89, 0.02, -0.03, 0.006999999999999999, 32.56, -7.22, 34.69, 31.3, -0.36, -0.54, 0.023, 0.023, 0.023, 0.023, -0.014, -0.014, -0.014, -0.014, 1.52, -0.0016, -0.0021, -0.002, -0.026, -0.026, -0.026, -0.026, 699.0, 630.0, 420.0, 0.65, 1.18, -525.55, 49.49, -147.67, 63.16, 38.55, 25.82, 103.16, 92.71, 109.51, 0.65, -0.15, -0.8, 8.38, -7.11, -5.21, 2.81, 1.16, 0.0036, 0.0026, 5.61, 2.19, 6.13, 7.69, -1.7, 1.53, 33.0, -34.8, -32.5, -0.0001, 57.66, -201.3, -96.44, 0.97, 0.026, 0.0024, 0.0002, -0.0007, -2.93, -1.1, -4.3, -2.54, -1.0, 4.9, 7.96, 25.35, 43.17, 75.23, 0.0106, -0.043, -0.0574, -4.07, -0.26, -0.03, -0.221, 14.63, 33.14, 24.84, 6.32
2012-7-20, -0.03, 0.039, -0.019, 0.019, 0.016, -0.0004, 0.0012, 3.32, 3.33, 4.04, 28.42, 30.32, 61.23, -0.041, -0.051, -0.63, -0.01, 763.52, 903.34, 1036.37, 73.97, 82.84, 120.01, 23.34, 26.37, 8.63, 8.18, 8.44, 2.5, 0.049, 0.049, 0.049, 0.049, 26.4, 34.9, 64.1, 3.73, 5.13, 12.25, 0.061, 0.065, 0.051, 23.3, 57.47, 24.92, 49.47, -0.54, -0.02, -0.023, -0.023, -0.023, -0.023, 0.017, 0.017, 0.017, 0.017, -3.65, -0.0029, -0.0042, -0.0034, 0.013, 0.013, 0.013, 0.013, 708.0, 855.0, 1200.0, 2.79, 1.27, 5.06, -544.97, -261.06, 58.14, 68.8, 70.46, 34.66, 55.63, 135.32, 6.8, 6.2, 8.3, 17.89, 17.37, 19.52, 2.76, 2.64, 0.0038, 0.0059, -2.89, 5.59, 0.0, 3.36, 0.77, -1.0, 41.4, 74.7, 82.3, 0.006999999999999999, 72.1, 77.36, 90.19, 14.56, 0.194, 0.0031, 0.0048, 0.0068, -4.2, -3.0, -0.1, 22.04, 23.59, 21.94, 86.55, 42.4, 58.99, 30.67, -0.0184, 0.0199, 0.0498, -7.18, -0.22, -0.32, 0.123, 34.25, 30.08, 29.43, 37.5
2012-7-23, -33.49, -0.044, 0.027000000000000003, -0.011, -0.009000000000000001, -0.0123, -0.0084, -2.73, 0.09, -0.66, -62.42, -4.42, -40.84, 0.0435, 0.0145, 0.67, 0.03, -1151.86, -153.47, -450.23, -128.37, 2.24, -78.15, -22.42, -8.3, 0.53, -19.09, -9.21, -12.28, -0.041, -0.041, -0.041, -0.041, -37.6, -19.05, -35.65, -13.85, -3.88, -9.02, -0.085, -0.032, -0.067, -40.6, -4.69, -19.2, -27.12, 0.56, 0.05, -0.016, -0.016, -0.016, -0.016, -0.053, -0.053, -0.053, -0.053, -3.65, 0.005, 0.0022, 0.0002, -0.059, -0.059, -0.059, -0.059, -1281.0, -530.0, -610.0, -1.22, 0.8, 56.2, 40.39, 161.44, -38.83, 1.59, -13.04, -120.79, -34.74, -79.58, -1.25, 2.65, -2.1, -9.15, 1.3, 1.38, -1.02, -0.97, -0.004, -0.0003, -10.63, -2.87, -6.37, -10.01, -1.15, 1.68, -386.3, -14.4, -346.9, -0.0103, -599.27, -41.12, -491.32, -15.0, 0.055, -0.0036, -0.0014, -0.0013, 4.45, 1.03, 0.55, -11.78, -7.765, -11.48, -42.79, -7.77, -31.72, 0.9, 0.0807, 0.0463, 0.0088, -4.41, -0.1, 0.0, 0.085, 11.25, -43.23, -5.16, -22.85
2012-7-24, 4.49, -0.04, -0.063, -0.039, -0.044, -0.0042, -0.0075, -6.82, -5.22, -7.8, -117.9, -62.42, -134.01, 0.0745, 0.0795, 0.85, 0.73, -1160.83, -1154.08, -1924.68, -210.69, -203.63, -249.57, -67.59, -22.12, -75.68, -42.41, -19.22, -46.28, -0.012, -0.012, -0.012, -0.012, -87.15, -74.5, -89.4, -12.14, -14.17, -24.63, -0.068, -0.113, -0.075, -35.15, -79.51, -58.97, -72.42, 0.96, 0.59, 0.101, 0.101, 0.101, 0.101, -0.02, -0.02, -0.02, -0.02, -3.37, 0.0063, 0.0073, 0.0061, 0.012, 0.012, 0.012, 0.012, -1106.0, -1910.0, -1915.0, -3.3, -2.75, 138.82, 122.02, -273.0, -104.37, -75.56, -102.17, -101.11, -122.38, -226.94, -1.85, -4.45, -3.0, -19.75, -19.23, -26.23, -5.71, -3.57, -0.0092, -0.009000000000000001, -12.64, -20.26, -10.62, -16.58, -0.43, -1.44, -68.9, -427.6, -327.3, -0.0114, -360.86, -767.12, -615.19, -71.41, 0.485, -0.0125, -0.0045, -0.0115, 7.63, 8.2, 4.55, -11.78, -7.765, -11.48, -77.37, -77.71, -32.76, -169.83, 0.1206, 0.156, 0.0989, -23.44, -0.1, -0.47, -0.26, -52.0, -63.08, -62.9, -68.0
